Date,year,month,day,cfs
7/5/2013,2013,7,5,19.6
7/6/2013,2013,7,6,15.9
7/7/2013,2013,7,7,9.02
7/8/2013,2013,7,8,18.6
7/9/2013,2013,7,9,25.2
7/10/2013,2013,7,10,43.4
7/11/2013,2013,7,11,77.9
7/12/2013,2013,7,12,59.2
7/13/2013,2013,7,13,73.3
7/14/2013,2013,7,14,103
7/15/2013,2013,7,15,149
7/16/2013,2013,7,16,201
7/17/2013,2013,7,17,155
7/18/2013,2013,7,18,70.2
7/19/2013,2013,7,19,36.3
7/20/2013,2013,7,20,35.3
7/21/2013,2013,7,21,75.7
7/22/2013,2013,7,22,72.7
7/23/2013,2013,7,23,216
7/24/2013,2013,7,24,380
7/25/2013,2013,7,25,237
7/26/2013,2013,7,26,93.3
7/27/2013,2013,7,27,597
7/28/2013,2013,7,28,777
7/29/2013,2013,7,29,1390
7/30/2013,2013,7,30,692
7/31/2013,2013,7,31,466
8/1/2013,2013,8,1,404
8/2/2013,2013,8,2,380
8/3/2013,2013,8,3,310
8/4/2013,2013,8,4,247
8/5/2013,2013,8,5,326
8/6/2013,2013,8,6,208
8/7/2013,2013,8,7,373
8/8/2013,2013,8,8,197
8/9/2013,2013,8,9,173
8/10/2013,2013,8,10,343
8/11/2013,2013,8,11,302
8/12/2013,2013,8,12,284
8/13/2013,2013,8,13,247
8/14/2013,2013,8,14,198
8/15/2013,2013,8,15,114
8/16/2013,2013,8,16,70.8
8/17/2013,2013,8,17,56.5
8/18/2013,2013,8,18,52.9
8/19/2013,2013,8,19,53.6
8/20/2013,2013,8,20,50.5
8/21/2013,2013,8,21,44.6
8/22/2013,2013,8,22,36.8
8/23/2013,2013,8,23,29.4
8/24/2013,2013,8,24,26.8
8/25/2013,2013,8,25,26.6
8/26/2013,2013,8,26,107
8/27/2013,2013,8,27,14.3
8/28/2013,2013,8,28,15.3
8/29/2013,2013,8,29,15.3
8/30/2013,2013,8,30,15.7
8/31/2013,2013,8,31,15.8
9/1/2013,2013,9,1,16.2
9/2/2013,2013,9,2,22.2
9/3/2013,2013,9,3,11.2
9/4/2013,2013,9,4,6.8
9/5/2013,2013,9,5,20
9/6/2013,2013,9,6,23.1
9/7/2013,2013,9,7,22.9
9/8/2013,2013,9,8,22.5
9/9/2013,2013,9,9,22.9
9/10/2013,2013,9,10,466
9/11/2013,2013,9,11,860
9/12/2013,2013,9,12,167
9/13/2013,2013,9,13,1860
9/14/2013,2013,9,14,2780
9/15/2013,2013,9,15,3970
9/16/2013,2013,9,16,8250
9/17/2013,2013,9,17,6440
9/18/2013,2013,9,18,4670
9/19/2013,2013,9,19,2310
9/20/2013,2013,9,20,810
9/21/2013,2013,9,21,1420
9/22/2013,2013,9,22,968
9/23/2013,2013,9,23,594
9/24/2013,2013,9,24,756
9/25/2013,2013,9,25,1370
9/26/2013,2013,9,26,1230
9/27/2013,2013,9,27,942
9/28/2013,2013,9,28,654
9/29/2013,2013,9,29,554
9/30/2013,2013,9,30,532
10/1/2013,2013,10,1,374
10/2/2013,2013,10,2,293
10/3/2013,2013,10,3,281
10/4/2013,2013,10,4,266
10/5/2013,2013,10,5,248
10/6/2013,2013,10,6,248
10/7/2013,2013,10,7,282
10/8/2013,2013,10,8,288
10/9/2013,2013,10,9,247
10/10/2013,2013,10,10,240
10/11/2013,2013,10,11,250
10/12/2013,2013,10,12,259
10/13/2013,2013,10,13,267
10/14/2013,2013,10,14,282
10/15/2013,2013,10,15,252
10/16/2013,2013,10,16,229
10/17/2013,2013,10,17,293
10/18/2013,2013,10,18,970
10/19/2013,2013,10,19,983
10/20/2013,2013,10,20,1240
10/21/2013,2013,10,21,1430
10/22/2013,2013,10,22,1520
10/23/2013,2013,10,23,1750
10/24/2013,2013,10,24,1520
10/25/2013,2013,10,25,1100
10/26/2013,2013,10,26,648
10/27/2013,2013,10,27,528
10/28/2013,2013,10,28,444
10/29/2013,2013,10,29,419
10/30/2013,2013,10,30,394
10/31/2013,2013,10,31,406
11/1/2013,2013,11,1,586
11/2/2013,2013,11,2,643
11/3/2013,2013,11,3,600
11/4/2013,2013,11,4,563
11/5/2013,2013,11,5,595
11/6/2013,2013,11,6,658
11/7/2013,2013,11,7,609
11/8/2013,2013,11,8,835
11/9/2013,2013,11,9,1150
11/10/2013,2013,11,10,1060
11/11/2013,2013,11,11,994
11/12/2013,2013,11,12,996
11/13/2013,2013,11,13,982
11/14/2013,2013,11,14,920
11/15/2013,2013,11,15,818
11/16/2013,2013,11,16,944
11/17/2013,2013,11,17,1110
11/18/2013,2013,11,18,1180
11/19/2013,2013,11,19,1080
11/20/2013,2013,11,20,1080
11/21/2013,2013,11,21,1120
11/22/2013,2013,11,22,1270
11/23/2013,2013,11,23,1250
11/24/2013,2013,11,24,1210
11/25/2013,2013,11,25,1050
11/26/2013,2013,11,26,1020
11/27/2013,2013,11,27,1040
11/28/2013,2013,11,28,1120
11/29/2013,2013,11,29,995
11/30/2013,2013,11,30,1040
12/1/2013,2013,12,1,1080
12/2/2013,2013,12,2,1010
12/3/2013,2013,12,3,1080
12/4/2013,2013,12,4,1060
12/5/2013,2013,12,5,941
12/6/2013,2013,12,6,834
12/7/2013,2013,12,7,799
12/8/2013,2013,12,8,822
12/9/2013,2013,12,9,882
12/10/2013,2013,12,10,862
12/11/2013,2013,12,11,834
12/12/2013,2013,12,12,813
12/13/2013,2013,12,13,808
12/14/2013,2013,12,14,784
12/15/2013,2013,12,15,775
12/16/2013,2013,12,16,755
12/17/2013,2013,12,17,744
12/18/2013,2013,12,18,689
12/19/2013,2013,12,19,692
12/20/2013,2013,12,20,745
12/21/2013,2013,12,21,759
12/22/2013,2013,12,22,761
12/23/2013,2013,12,23,806
12/24/2013,2013,12,24,786
12/25/2013,2013,12,25,779
12/26/2013,2013,12,26,777
12/27/2013,2013,12,27,778
12/28/2013,2013,12,28,793
12/29/2013,2013,12,29,791
12/30/2013,2013,12,30,795
12/31/2013,2013,12,31,781
1/1/2014,2014,1,1,775
1/2/2014,2014,1,2,705
1/3/2014,2014,1,3,697
1/4/2014,2014,1,4,701
1/5/2014,2014,1,5,698
1/6/2014,2014,1,6,682
1/7/2014,2014,1,7,673
1/8/2014,2014,1,8,664
1/9/2014,2014,1,9,592
1/10/2014,2014,1,10,463
1/11/2014,2014,1,11,471
1/12/2014,2014,1,12,468
1/13/2014,2014,1,13,574
1/14/2014,2014,1,14,577
1/15/2014,2014,1,15,584
1/16/2014,2014,1,16,574
1/17/2014,2014,1,17,589
1/18/2014,2014,1,18,559
1/19/2014,2014,1,19,567
1/20/2014,2014,1,20,558
1/21/2014,2014,1,21,580
1/22/2014,2014,1,22,581
1/23/2014,2014,1,23,560
1/24/2014,2014,1,24,624
1/25/2014,2014,1,25,676
1/26/2014,2014,1,26,635
1/27/2014,2014,1,27,587
1/28/2014,2014,1,28,582
1/29/2014,2014,1,29,533
1/30/2014,2014,1,30,584
1/31/2014,2014,1,31,587
2/1/2014,2014,2,1,587
2/2/2014,2014,2,2,579
2/3/2014,2014,2,3,570
2/4/2014,2014,2,4,577
2/5/2014,2014,2,5,591
2/6/2014,2014,2,6,601
2/7/2014,2014,2,7,595
2/8/2014,2014,2,8,582
2/9/2014,2014,2,9,591
2/10/2014,2014,2,10,601
2/11/2014,2014,2,11,606
2/12/2014,2014,2,12,604
2/13/2014,2014,2,13,590
2/14/2014,2014,2,14,584
2/15/2014,2014,2,15,589
2/16/2014,2014,2,16,592
2/17/2014,2014,2,17,588
2/18/2014,2014,2,18,590
2/19/2014,2014,2,19,597
2/20/2014,2014,2,20,591
2/21/2014,2014,2,21,617
2/22/2014,2014,2,22,644
2/23/2014,2014,2,23,717
2/24/2014,2014,2,24,762
2/25/2014,2014,2,25,885
2/26/2014,2014,2,26,917
2/27/2014,2014,2,27,923
2/28/2014,2014,2,28,865
3/1/2014,2014,3,1,726
3/2/2014,2014,3,2,712
3/3/2014,2014,3,3,650
3/4/2014,2014,3,4,625
3/5/2014,2014,3,5,632
3/6/2014,2014,3,6,576
3/7/2014,2014,3,7,585
3/8/2014,2014,3,8,677
3/9/2014,2014,3,9,678
3/10/2014,2014,3,10,622
3/11/2014,2014,3,11,621
3/12/2014,2014,3,12,554
3/13/2014,2014,3,13,430
3/14/2014,2014,3,14,413
3/15/2014,2014,3,15,425
3/16/2014,2014,3,16,466
3/17/2014,2014,3,17,522
3/18/2014,2014,3,18,407
3/19/2014,2014,3,19,357
3/20/2014,2014,3,20,295
3/21/2014,2014,3,21,301
3/22/2014,2014,3,22,312
3/23/2014,2014,3,23,341
3/24/2014,2014,3,24,315
3/25/2014,2014,3,25,262
3/26/2014,2014,3,26,248
3/27/2014,2014,3,27,209
3/28/2014,2014,3,28,189
3/29/2014,2014,3,29,194
3/30/2014,2014,3,30,175
3/31/2014,2014,3,31,195
4/1/2014,2014,4,1,220
4/2/2014,2014,4,2,184
4/3/2014,2014,4,3,170
4/4/2014,2014,4,4,194
4/5/2014,2014,4,5,206
4/6/2014,2014,4,6,196
4/7/2014,2014,4,7,202
4/8/2014,2014,4,8,178
4/9/2014,2014,4,9,170
4/10/2014,2014,4,10,171
4/11/2014,2014,4,11,168
4/12/2014,2014,4,12,172
4/13/2014,2014,4,13,182
4/14/2014,2014,4,14,168
4/15/2014,2014,4,15,181
4/16/2014,2014,4,16,189
4/17/2014,2014,4,17,198
4/18/2014,2014,4,18,190
4/19/2014,2014,4,19,193
4/20/2014,2014,4,20,208
4/21/2014,2014,4,21,215
4/22/2014,2014,4,22,198
4/23/2014,2014,4,23,231
4/24/2014,2014,4,24,243
4/25/2014,2014,4,25,235
4/26/2014,2014,4,26,213
4/27/2014,2014,4,27,212
4/28/2014,2014,4,28,255
4/29/2014,2014,4,29,295
4/30/2014,2014,4,30,301
5/1/2014,2014,5,1,237
5/2/2014,2014,5,2,266
5/3/2014,2014,5,3,258
5/4/2014,2014,5,4,245
5/5/2014,2014,5,5,222
5/6/2014,2014,5,6,186
5/7/2014,2014,5,7,175
5/8/2014,2014,5,8,173
5/9/2014,2014,5,9,208
5/10/2014,2014,5,10,615
5/11/2014,2014,5,11,756
5/12/2014,2014,5,12,819
5/13/2014,2014,5,13,984
5/14/2014,2014,5,14,1020
5/15/2014,2014,5,15,1120
5/16/2014,2014,5,16,954
5/17/2014,2014,5,17,888
5/18/2014,2014,5,18,838
5/19/2014,2014,5,19,739
5/20/2014,2014,5,20,664
5/21/2014,2014,5,21,546
5/22/2014,2014,5,22,427
5/23/2014,2014,5,23,350
5/24/2014,2014,5,24,327
5/25/2014,2014,5,25,359
5/26/2014,2014,5,26,540
5/27/2014,2014,5,27,564
5/28/2014,2014,5,28,551
5/29/2014,2014,5,29,536
5/30/2014,2014,5,30,523
5/31/2014,2014,5,31,519
6/1/2014,2014,6,1,482
6/2/2014,2014,6,2,369
6/3/2014,2014,6,3,268
6/4/2014,2014,6,4,254
6/5/2014,2014,6,5,250
6/6/2014,2014,6,6,504
6/7/2014,2014,6,7,579
6/8/2014,2014,6,8,451
6/9/2014,2014,6,9,402
6/10/2014,2014,6,10,324
6/11/2014,2014,6,11,262
6/12/2014,2014,6,12,252
6/13/2014,2014,6,13,207
6/14/2014,2014,6,14,199
6/15/2014,2014,6,15,198
6/16/2014,2014,6,16,187
6/17/2014,2014,6,17,177
6/18/2014,2014,6,18,172
6/19/2014,2014,6,19,167
6/20/2014,2014,6,20,166
6/21/2014,2014,6,21,163
6/22/2014,2014,6,22,164
6/23/2014,2014,6,23,151
6/24/2014,2014,6,24,138
6/25/2014,2014,6,25,127
6/26/2014,2014,6,26,117
6/27/2014,2014,6,27,109
6/28/2014,2014,6,28,103
6/29/2014,2014,6,29,92
6/30/2014,2014,6,30,84.1
7/1/2014,2014,7,1,75.5
7/2/2014,2014,7,2,67.1
7/3/2014,2014,7,3,59.8
7/4/2014,2014,7,4,59.5
7/5/2014,2014,7,5,78.1
7/6/2014,2014,7,6,116
7/7/2014,2014,7,7,101
7/8/2014,2014,7,8,101
7/9/2014,2014,7,9,95.4
7/10/2014,2014,7,10,93.9
7/11/2014,2014,7,11,214
7/12/2014,2014,7,12,179
7/13/2014,2014,7,13,213
7/14/2014,2014,7,14,425
7/15/2014,2014,7,15,217
7/16/2014,2014,7,16,337
7/17/2014,2014,7,17,797
7/18/2014,2014,7,18,963
7/19/2014,2014,7,19,1400
7/20/2014,2014,7,20,974
7/21/2014,2014,7,21,779
7/22/2014,2014,7,22,648
7/23/2014,2014,7,23,285
7/24/2014,2014,7,24,174
7/25/2014,2014,7,25,144
7/26/2014,2014,7,26,116
7/27/2014,2014,7,27,68.8
7/28/2014,2014,7,28,61.7
7/29/2014,2014,7,29,48.8
7/30/2014,2014,7,30,135
7/31/2014,2014,7,31,309
8/1/2014,2014,8,1,380
8/2/2014,2014,8,2,1360
8/3/2014,2014,8,3,662
8/4/2014,2014,8,4,1670
8/5/2014,2014,8,5,1590
8/6/2014,2014,8,6,877
8/7/2014,2014,8,7,679
8/8/2014,2014,8,8,606
8/9/2014,2014,8,9,578
8/10/2014,2014,8,10,445
8/11/2014,2014,8,11,388
8/12/2014,2014,8,12,550
8/13/2014,2014,8,13,673
8/14/2014,2014,8,14,509
8/15/2014,2014,8,15,455
8/16/2014,2014,8,16,677
8/17/2014,2014,8,17,750
8/18/2014,2014,8,18,521
8/19/2014,2014,8,19,273
8/20/2014,2014,8,20,346
8/21/2014,2014,8,21,210
8/22/2014,2014,8,22,214
8/23/2014,2014,8,23,400
8/24/2014,2014,8,24,207
8/25/2014,2014,8,25,265
8/26/2014,2014,8,26,215
8/27/2014,2014,8,27,348
8/28/2014,2014,8,28,213
8/29/2014,2014,8,29,222
8/30/2014,2014,8,30,349
8/31/2014,2014,8,31,189
9/1/2014,2014,9,1,142
9/2/2014,2014,9,2,113
9/3/2014,2014,9,3,97
9/4/2014,2014,9,4,72
9/5/2014,2014,9,5,54.9
9/6/2014,2014,9,6,48.1
9/7/2014,2014,9,7,47.8
9/8/2014,2014,9,8,42.3
9/9/2014,2014,9,9,35.5
9/10/2014,2014,9,10,31.1
9/11/2014,2014,9,11,27.7
9/12/2014,2014,9,12,23.1
9/13/2014,2014,9,13,22.2
9/14/2014,2014,9,14,18.1
9/15/2014,2014,9,15,86.4
9/16/2014,2014,9,16,205
9/17/2014,2014,9,17,157
9/18/2014,2014,9,18,184
9/19/2014,2014,9,19,153
9/20/2014,2014,9,20,136
9/21/2014,2014,9,21,109
9/22/2014,2014,9,22,131
9/23/2014,2014,9,23,1210
9/24/2014,2014,9,24,385
9/25/2014,2014,9,25,254
9/26/2014,2014,9,26,232
9/27/2014,2014,9,27,95.4
9/28/2014,2014,9,28,96.9
9/29/2014,2014,9,29,84.9
9/30/2014,2014,9,30,73.6
10/1/2014,2014,10,1,65.4
10/2/2014,2014,10,2,56.7
10/3/2014,2014,10,3,56.8
10/4/2014,2014,10,4,55.5
10/5/2014,2014,10,5,55.5
10/6/2014,2014,10,6,54.4
10/7/2014,2014,10,7,53
10/8/2014,2014,10,8,52.8
10/9/2014,2014,10,9,54
10/10/2014,2014,10,10,64.5
10/11/2014,2014,10,11,147
10/12/2014,2014,10,12,272
10/13/2014,2014,10,13,251
10/14/2014,2014,10,14,217
10/15/2014,2014,10,15,172
10/16/2014,2014,10,16,169
10/17/2014,2014,10,17,179
10/18/2014,2014,10,18,175
10/19/2014,2014,10,19,168
10/20/2014,2014,10,20,171
10/21/2014,2014,10,21,152
10/22/2014,2014,10,22,180
10/23/2014,2014,10,23,174
10/24/2014,2014,10,24,117
10/25/2014,2014,10,25,105
10/26/2014,2014,10,26,118
10/27/2014,2014,10,27,114
10/28/2014,2014,10,28,112
10/29/2014,2014,10,29,143
10/30/2014,2014,10,30,210
10/31/2014,2014,10,31,266
11/1/2014,2014,11,1,388
11/2/2014,2014,11,2,473
11/3/2014,2014,11,3,504
11/4/2014,2014,11,4,523
11/5/2014,2014,11,5,545
11/6/2014,2014,11,6,525
11/7/2014,2014,11,7,562
11/8/2014,2014,11,8,608
11/9/2014,2014,11,9,584
11/10/2014,2014,11,10,604
11/11/2014,2014,11,11,654
11/12/2014,2014,11,12,678
11/13/2014,2014,11,13,723
11/14/2014,2014,11,14,752
11/15/2014,2014,11,15,765
11/16/2014,2014,11,16,730
11/17/2014,2014,11,17,788
11/18/2014,2014,11,18,823
11/19/2014,2014,11,19,814
11/20/2014,2014,11,20,817
11/21/2014,2014,11,21,805
11/22/2014,2014,11,22,798
11/23/2014,2014,11,23,795
11/24/2014,2014,11,24,842
11/25/2014,2014,11,25,847
11/26/2014,2014,11,26,749
11/27/2014,2014,11,27,728
11/28/2014,2014,11,28,741
11/29/2014,2014,11,29,780
11/30/2014,2014,11,30,802
12/1/2014,2014,12,1,855
12/2/2014,2014,12,2,904
12/3/2014,2014,12,3,890
12/4/2014,2014,12,4,904
12/5/2014,2014,12,5,930
12/6/2014,2014,12,6,998
12/7/2014,2014,12,7,1000
12/8/2014,2014,12,8,938
12/9/2014,2014,12,9,894
12/10/2014,2014,12,10,881
12/11/2014,2014,12,11,869
12/12/2014,2014,12,12,855
12/13/2014,2014,12,13,823
12/14/2014,2014,12,14,793
12/15/2014,2014,12,15,860
12/16/2014,2014,12,16,805
12/17/2014,2014,12,17,814
12/18/2014,2014,12,18,826
12/19/2014,2014,12,19,794
12/20/2014,2014,12,20,778
12/21/2014,2014,12,21,719
12/22/2014,2014,12,22,732
12/23/2014,2014,12,23,716
12/24/2014,2014,12,24,702
12/25/2014,2014,12,25,668
12/26/2014,2014,12,26,624
12/27/2014,2014,12,27,556
12/28/2014,2014,12,28,569
12/29/2014,2014,12,29,571
12/30/2014,2014,12,30,558
12/31/2014,2014,12,31,529
1/1/2015,2015,1,1,455
1/2/2015,2015,1,2,442
1/3/2015,2015,1,3,420
1/4/2015,2015,1,4,432
1/5/2015,2015,1,5,441
1/6/2015,2015,1,6,428
1/7/2015,2015,1,7,434
1/8/2015,2015,1,8,459
1/9/2015,2015,1,9,513
1/10/2015,2015,1,10,559
1/11/2015,2015,1,11,534
1/12/2015,2015,1,12,560
1/13/2015,2015,1,13,586
1/14/2015,2015,1,14,605
1/15/2015,2015,1,15,554
1/16/2015,2015,1,16,554
1/17/2015,2015,1,17,575
1/18/2015,2015,1,18,576
1/19/2015,2015,1,19,642
1/20/2015,2015,1,20,656
1/21/2015,2015,1,21,674
1/22/2015,2015,1,22,666
1/23/2015,2015,1,23,670
1/24/2015,2015,1,24,662
1/25/2015,2015,1,25,654
1/26/2015,2015,1,26,692
1/27/2015,2015,1,27,707
1/28/2015,2015,1,28,709
1/29/2015,2015,1,29,694
1/30/2015,2015,1,30,693
1/31/2015,2015,1,31,724
2/1/2015,2015,2,1,741
2/2/2015,2015,2,2,734
2/3/2015,2015,2,3,683
2/4/2015,2015,2,4,684
2/5/2015,2015,2,5,668
2/6/2015,2015,2,6,651
2/7/2015,2015,2,7,642
2/8/2015,2015,2,8,646
2/9/2015,2015,2,9,677
2/10/2015,2015,2,10,714
2/11/2015,2015,2,11,675
2/12/2015,2015,2,12,700
2/13/2015,2015,2,13,702
2/14/2015,2015,2,14,686
2/15/2015,2015,2,15,686
2/16/2015,2015,2,16,736
2/17/2015,2015,2,17,724
2/18/2015,2015,2,18,730
2/19/2015,2015,2,19,698
2/20/2015,2015,2,20,700
2/21/2015,2015,2,21,686
2/22/2015,2015,2,22,687
2/23/2015,2015,2,23,668
2/24/2015,2015,2,24,679
2/25/2015,2015,2,25,657
2/26/2015,2015,2,26,660
2/27/2015,2015,2,27,643
2/28/2015,2015,2,28,564
3/1/2015,2015,3,1,542
3/2/2015,2015,3,2,613
3/3/2015,2015,3,3,572
3/4/2015,2015,3,4,454
3/5/2015,2015,3,5,526
3/6/2015,2015,3,6,546
3/7/2015,2015,3,7,596
3/8/2015,2015,3,8,527
3/9/2015,2015,3,9,499
3/10/2015,2015,3,10,515
3/11/2015,2015,3,11,490
3/12/2015,2015,3,12,462
3/13/2015,2015,3,13,414
3/14/2015,2015,3,14,445
3/15/2015,2015,3,15,494
3/16/2015,2015,3,16,498
3/17/2015,2015,3,17,509
3/18/2015,2015,3,18,467
3/19/2015,2015,3,19,554
3/20/2015,2015,3,20,626
3/21/2015,2015,3,21,615
3/22/2015,2015,3,22,827
3/23/2015,2015,3,23,1080
3/24/2015,2015,3,24,943
3/25/2015,2015,3,25,991
3/26/2015,2015,3,26,958
3/27/2015,2015,3,27,1020
3/28/2015,2015,3,28,1050
3/29/2015,2015,3,29,1100
3/30/2015,2015,3,30,1010
3/31/2015,2015,3,31,977
4/1/2015,2015,4,1,917
4/2/2015,2015,4,2,963
4/3/2015,2015,4,3,1170
4/4/2015,2015,4,4,1280
4/5/2015,2015,4,5,1380
4/6/2015,2015,4,6,1280
4/7/2015,2015,4,7,1110
4/8/2015,2015,4,8,931
4/9/2015,2015,4,9,688
4/10/2015,2015,4,10,628
4/11/2015,2015,4,11,540
4/12/2015,2015,4,12,491
4/13/2015,2015,4,13,431
4/14/2015,2015,4,14,364
4/15/2015,2015,4,15,410
4/16/2015,2015,4,16,378
4/17/2015,2015,4,17,351
4/18/2015,2015,4,18,377
4/19/2015,2015,4,19,356
4/20/2015,2015,4,20,387
4/21/2015,2015,4,21,360
4/22/2015,2015,4,22,319
4/23/2015,2015,4,23,323
4/24/2015,2015,4,24,316
4/25/2015,2015,4,25,322
4/26/2015,2015,4,26,309
4/27/2015,2015,4,27,340
4/28/2015,2015,4,28,357
4/29/2015,2015,4,29,396
4/30/2015,2015,4,30,361
5/1/2015,2015,5,1,384
5/2/2015,2015,5,2,347
5/3/2015,2015,5,3,312
5/4/2015,2015,5,4,333
5/5/2015,2015,5,5,315
5/6/2015,2015,5,6,398
5/7/2015,2015,5,7,461
5/8/2015,2015,5,8,449
5/9/2015,2015,5,9,665
5/10/2015,2015,5,10,654
5/11/2015,2015,5,11,652
5/12/2015,2015,5,12,502
5/13/2015,2015,5,13,481
5/14/2015,2015,5,14,467
5/15/2015,2015,5,15,625
5/16/2015,2015,5,16,708
5/17/2015,2015,5,17,699
5/18/2015,2015,5,18,773
5/19/2015,2015,5,19,710
5/20/2015,2015,5,20,859
5/21/2015,2015,5,21,930
5/22/2015,2015,5,22,1310
5/23/2015,2015,5,23,2110
5/24/2015,2015,5,24,2610
5/25/2015,2015,5,25,2920
5/26/2015,2015,5,26,3140
5/27/2015,2015,5,27,3030
5/28/2015,2015,5,28,2600
5/29/2015,2015,5,29,2310
5/30/2015,2015,5,30,1870
5/31/2015,2015,5,31,1590
6/1/2015,2015,6,1,1310
6/2/2015,2015,6,2,1090
6/3/2015,2015,6,3,884
6/4/2015,2015,6,4,779
6/5/2015,2015,6,5,695
6/6/2015,2015,6,6,700
6/7/2015,2015,6,7,734
6/8/2015,2015,6,8,674
6/9/2015,2015,6,9,692
6/10/2015,2015,6,10,675
6/11/2015,2015,6,11,654
6/12/2015,2015,6,12,805
6/13/2015,2015,6,13,1330
6/14/2015,2015,6,14,1580
6/15/2015,2015,6,15,1700
6/16/2015,2015,6,16,1700
6/17/2015,2015,6,17,1850
6/18/2015,2015,6,18,1870
6/19/2015,2015,6,19,1740
6/20/2015,2015,6,20,1640
6/21/2015,2015,6,21,1550
6/22/2015,2015,6,22,1480
6/23/2015,2015,6,23,1360
6/24/2015,2015,6,24,1130
6/25/2015,2015,6,25,915
6/26/2015,2015,6,26,769
6/27/2015,2015,6,27,681
6/28/2015,2015,6,28,625
6/29/2015,2015,6,29,847
6/30/2015,2015,6,30,808
7/1/2015,2015,7,1,561
7/2/2015,2015,7,2,557
7/3/2015,2015,7,3,539
7/4/2015,2015,7,4,482
7/5/2015,2015,7,5,589
7/6/2015,2015,7,6,757
7/7/2015,2015,7,7,640
7/8/2015,2015,7,8,1280
7/9/2015,2015,7,9,1970
7/10/2015,2015,7,10,2500
7/11/2015,2015,7,11,2020
7/12/2015,2015,7,12,2160
7/13/2015,2015,7,13,1690
7/14/2015,2015,7,14,1930
7/15/2015,2015,7,15,1640
7/16/2015,2015,7,16,1630
7/17/2015,2015,7,17,1400
7/18/2015,2015,7,18,974
7/19/2015,2015,7,19,570
7/20/2015,2015,7,20,539
7/21/2015,2015,7,21,511
7/22/2015,2015,7,22,486
7/23/2015,2015,7,23,554
7/24/2015,2015,7,24,430
7/25/2015,2015,7,25,378
7/26/2015,2015,7,26,335
7/27/2015,2015,7,27,322
7/28/2015,2015,7,28,350
7/29/2015,2015,7,29,374
7/30/2015,2015,7,30,561
7/31/2015,2015,7,31,606
8/1/2015,2015,8,1,742
8/2/2015,2015,8,2,886
8/3/2015,2015,8,3,1050
8/4/2015,2015,8,4,788
8/5/2015,2015,8,5,810
8/6/2015,2015,8,6,563
8/7/2015,2015,8,7,421
8/8/2015,2015,8,8,285
8/9/2015,2015,8,9,281
8/10/2015,2015,8,10,275
8/11/2015,2015,8,11,269
8/12/2015,2015,8,12,188
8/13/2015,2015,8,13,258
8/14/2015,2015,8,14,255
8/15/2015,2015,8,15,206
8/16/2015,2015,8,16,216
8/17/2015,2015,8,17,223
8/18/2015,2015,8,18,203
8/19/2015,2015,8,19,179
8/20/2015,2015,8,20,177
8/21/2015,2015,8,21,167
8/22/2015,2015,8,22,161
8/23/2015,2015,8,23,166
8/24/2015,2015,8,24,154
8/25/2015,2015,8,25,168
8/26/2015,2015,8,26,141
8/27/2015,2015,8,27,157
8/28/2015,2015,8,28,163
8/29/2015,2015,8,29,176
8/30/2015,2015,8,30,177
8/31/2015,2015,8,31,163
9/1/2015,2015,9,1,162
9/2/2015,2015,9,2,174
9/3/2015,2015,9,3,191
9/4/2015,2015,9,4,116
9/5/2015,2015,9,5,111
9/6/2015,2015,9,6,108
9/7/2015,2015,9,7,106
9/8/2015,2015,9,8,109
9/9/2015,2015,9,9,92.7
9/10/2015,2015,9,10,81
9/11/2015,2015,9,11,63.7
9/12/2015,2015,9,12,51.5
9/13/2015,2015,9,13,48
9/14/2015,2015,9,14,45.6
9/15/2015,2015,9,15,38.4
9/16/2015,2015,9,16,36.9
9/17/2015,2015,9,17,38.3
9/18/2015,2015,9,18,38.3
9/19/2015,2015,9,19,38.1
9/20/2015,2015,9,20,37.8
9/21/2015,2015,9,21,37.1
9/22/2015,2015,9,22,37.7
9/23/2015,2015,9,23,37
9/24/2015,2015,9,24,88.9
9/25/2015,2015,9,25,85.8
9/26/2015,2015,9,26,67.8
9/27/2015,2015,9,27,59.3
9/28/2015,2015,9,28,60.1
9/29/2015,2015,9,29,46.4
9/30/2015,2015,9,30,35.9
10/1/2015,2015,10,1,35.8
10/2/2015,2015,10,2,36.2
10/3/2015,2015,10,3,36
10/4/2015,2015,10,4,35.2
10/5/2015,2015,10,5,41.6
10/6/2015,2015,10,6,47.6
10/7/2015,2015,10,7,87.1
10/8/2015,2015,10,8,153
10/9/2015,2015,10,9,160
10/10/2015,2015,10,10,98
10/11/2015,2015,10,11,96.3
10/12/2015,2015,10,12,82.9
10/13/2015,2015,10,13,64.2
10/14/2015,2015,10,14,71
10/15/2015,2015,10,15,74.3
10/16/2015,2015,10,16,67.2
10/17/2015,2015,10,17,60
10/18/2015,2015,10,18,59.7
10/19/2015,2015,10,19,79.9
10/20/2015,2015,10,20,98.7
10/21/2015,2015,10,21,285
10/22/2015,2015,10,22,416
10/23/2015,2015,10,23,638
10/24/2015,2015,10,24,763
10/25/2015,2015,10,25,823
10/26/2015,2015,10,26,711
10/27/2015,2015,10,27,599
10/28/2015,2015,10,28,563
10/29/2015,2015,10,29,550
10/30/2015,2015,10,30,488
10/31/2015,2015,10,31,506
11/1/2015,2015,11,1,530
11/2/2015,2015,11,2,531
11/3/2015,2015,11,3,523
11/4/2015,2015,11,4,526
11/5/2015,2015,11,5,519
11/6/2015,2015,11,6,538
