Station,Drainage,State,County,Quad,Reach,RM_Start,Locality,UTM_Zone,UTM_Easting,UTM_Northing,Date Collected,year,month,Sampling_Period,Secchi_Depth,Salinity_Min,Temp_Min,Air_Temp_Min,DO_Min,Conductivity_True,Conductivity_Specific,pH_Min,Station+Haul,Haul,Depletion #,Habitat,Debris?,Gear,Electrofishing?,Closed?,Effort_m^2,NelsonNum,Family,Genus,Species,Species_Codes,"Length (SL,mm)",SumOfSPEC,SumOfREL,SumOfLarval,Stage,AgeClass,VIE Colors,VIE Locations,Projects
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-9,9,,MCSHRU,,regular,,,31.25,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,4,4,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-10,10,,MCSHRU,,regular,,,31.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,39,39,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-10,10,,MCSHRU,,regular,,,31.5,212,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-11,11,,MCSHRU,,regular,,,31.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,8,8,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-11,11,,MCSHRU,,regular,,,31.25,212,Poeciliidae,Gambusia,affinis,GAMAFF,,13,13,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-12,12,,MCSHRU,,regular,,,32,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,6,6,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-12,12,,MCSHRU,,regular,,,32,212,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-13,13,,MCSHRU,,regular,,,31.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,4,4,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-13,13,,MCSHRU,,regular,,,31.25,212,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-14,14,,MCPLPO,,regular,,,15.25,212,Poeciliidae,Gambusia,affinis,GAMAFF,,7,7,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-15,15,,MCSHPO,,regular,,,18.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,27,27,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-16,16,,MCSHRU,,regular,,,29.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,73,73,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-16,16,,MCSHRU,,regular,,,29.5,76,Cyprinidae,Cyprinus,carpio,CYPCAR,,6,6,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-16,16,,MCSHRU,,regular,,,29.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,60,1,1,,,0,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-16,16,,MCSHRU,,regular,,,29.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,72,2,2,,,2,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-16,16,,MCSHRU,,regular,,,29.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,75,3,3,,,2,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-16,16,,MCSHRU,,regular,,,29.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,76,1,1,,,2,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-16,16,,MCSHRU,,regular,,,29.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,77,1,1,,,2,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-16,16,,MCSHRU,,regular,,,29.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,80,1,1,,,2,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-16,16,,MCSHRU,,regular,,,29.5,76,Cyprinidae,Pimephales,promelas,PIMPRO,,1,1,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-16,16,,MCSHRU,,regular,,,29.5,81,Catostomidae,Carpiodes,carpio,CARCAR,,5,5,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-16,16,,MCSHRU,,regular,,,29.5,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,5,5,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-17,17,,MCSHRU,,regular,,,31.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,13,13,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-17,17,,MCSHRU,,regular,,,31.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,75,1,1,,,2,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-17,17,,MCSHRU,,regular,,,31.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,76,1,1,,,2,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-17,17,,MCSHRU,,regular,,,31.5,81,Catostomidae,Carpiodes,carpio,CARCAR,,11,11,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-17,17,,MCSHRU,,regular,,,31.5,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,5,5,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-18,18,,MCSHRU,,regular,,,30,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,14,14,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-18,18,,MCSHRU,,regular,,,30,76,Cyprinidae,Hybognathus,amarus,HYBAMA,72,2,2,,,2,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-18,18,,MCSHRU,,regular,,,30,76,Cyprinidae,Hybognathus,amarus,HYBAMA,73,1,1,,,2,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-18,18,,MCSHRU,,regular,,,30,76,Cyprinidae,Hybognathus,amarus,HYBAMA,75,1,1,,,2,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-18,18,,MCSHRU,,regular,,,30,76,Cyprinidae,Hybognathus,amarus,HYBAMA,76,1,1,,,2,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-18,18,,MCSHRU,,regular,,,30,76,Cyprinidae,Hybognathus,amarus,HYBAMA,77,1,1,,,2,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-18,18,,MCSHRU,,regular,,,30,212,Poeciliidae,Gambusia,affinis,GAMAFF,,12,12,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-19,19,,SCSHPO,,larval,,,4.1,,,,,NO FISH,,,,,,,,,1
RKD20-160,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/2/2020,2020,10,202010,26,0.23,,,9.8,364,466,8.16,RKD20-160-20,20,,SCSHPO,,larval,,,5,212,Poeciliidae,Gambusia,affinis,GAMAFF,,9,9,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-1,1,,BW,,regular,,,19.75,212,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-2,2,,BW,,regular,,,17.75,,,,,NO FISH,,,,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-3,3,,SCSHRU,,regular,,,32.75,212,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-4,4,,SCSHRU,,regular,,,31.25,212,Poeciliidae,Gambusia,affinis,GAMAFF,,7,7,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-5,5,,SCSHRU,,regular,,,32.75,212,Poeciliidae,Gambusia,affinis,GAMAFF,,23,23,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-6,6,,SCSHRU,,regular,,,33.5,212,Poeciliidae,Gambusia,affinis,GAMAFF,,28,28,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-7,7,,SCSHRU,,regular,,,32.75,212,Poeciliidae,Gambusia,affinis,GAMAFF,,5,5,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-8,8,,SCSHRU,,regular,,,33,212,Poeciliidae,Gambusia,affinis,GAMAFF,,6,6,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-9,9,,SCSHRU,,regular,,,27.25,,,,,NO FISH,,,,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-10,10,,SCSHRU,,regular,,,32,,,,,NO FISH,,,,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-11,11,,SCSHRU,,regular,,,31.75,212,Poeciliidae,Gambusia,affinis,GAMAFF,,5,5,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-12,12,,SCSHRU,,regular,,,31.5,212,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-13,13,,SCSHRU,,regular,,,31.75,,,,,NO FISH,,,,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-14,14,,SCSHPO,,regular,,,15.5,212,Poeciliidae,Gambusia,affinis,GAMAFF,,26,26,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-15,15,,SCSHRU,,regular,,,30.75,212,Poeciliidae,Gambusia,affinis,GAMAFF,,4,4,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-16,16,,SCRU,,regular,,,31.75,,,,,NO FISH,,,,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-17,17,,SCRU,,regular,,,33.5,,,,,NO FISH,,,,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-18,18,,SCRU,,regular,,,33.5,,,,,NO FISH,,,,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-19,19,,SCSHPO,,larval,,,7,,,,,NO FISH,,,,,,,,,1
RKD20-161,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/5/2020,2020,10,202010,34,0.34,,,,676,694,7.92,RKD20-161-20,20,,BW,,larval,,,6.6,212,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,,1
RKD20-162,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/6/2020,2020,10,202010,28,0.19,,,10.12,303,388,8.21,RKD20-162-1,1,,SCRU,,regular,,,31.5,,,,,NO FISH,,,,,,,,,1
RKD20-162,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/6/2020,2020,10,202010,28,0.19,,,10.12,303,388,8.21,RKD20-162-2,2,,SCRU,,regular,,,28.75,,,,,NO FISH,,,,,,,,,1
RKD20-162,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/6/2020,2020,10,202010,28,0.19,,,10.12,303,388,8.21,RKD20-162-3,3,,MCRU,,regular,,,32,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,,1
RKD20-162,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/6/2020,2020,10,202010,28,0.19,,,10.12,303,388,8.21,RKD20-162-3,3,,MCRU,,regular,,,32,81,Catostomidae,Carpiodes,carpio,CARCAR,,3,3,,,,,,1
RKD20-162,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/6/2020,2020,10,202010,28,0.19,,,10.12,303,388,8.21,RKD20-162-3,3,,MCRU,,regular,,,32,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,2,2,,,,,,1
RKD20-162,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/6/2020,2020,10,202010,28,0.19,,,10.12,303,388,8.21,RKD20-162-4,4,,MCRU,,regular,,,30.5,,,,,NO FISH,,,,,,,,,1
RKD20-162,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/6/2020,2020,10,202010,28,0.19,,,10.12,303,388,8.21,RKD20-162-5,5,,MCSHRU,,regular,,,37,81,Catostomidae,Carpiodes,carpio,CARCAR,,1,1,,,,,,1
RKD20-162,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/6/2020,2020,10,202010,28,0.19,,,10.12,303,388,8.21,RKD20-162-6,6,,MCSHRU,,regular,,,30.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,3,3,,,,,,1
RKD20-162,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/6/2020,2020,10,202010,28,0.19,,,10.12,303,388,8.21,RKD20-162-6,6,,MCSHRU,,regular,,,30.5,76,Cyprinidae,Platygobio,gracilis,PLAGRA,,1,1,,,,,,1
RKD20-162,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/6/2020,2020,10,202010,28,0.19,,,10.12,303,388,8.21,RKD20-162-7,7,,SCSHRU,,regular,,,36.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,,1
RKD20-162,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/6/2020,2020,10,202010,28,0.19,,,10.12,303,388,8.21,RKD20-162-8,8,,SCSHRU,,regular,,,37.75,81,Catostomidae,Carpiodes,carpio,CARCAR,,1,1,,,,,,1
